MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BLKGRP,BLOCK,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5040,2.10404E+14,110010011002025,11,1,1100,2,2025,2025,Block 2025,BK,S,61,27,26655,,U,38.9553382,-77.0782508,38.9553382,-77.0782508
G5040,2.10404E+14,110010011002026,11,1,1100,2,2026,2026,Block 2026,BK,S,54,19,11437,,U,38.9553005,-77.0798262,38.9553005,-77.0798262
G5040,2.10404E+14,110010011002027,11,1,1100,2,2027,2027,Block 2027,BK,S,67,30,20769,,U,38.9553294,-77.0811651,38.9553294,-77.0811651
G5040,2.10404E+14,110010011002028,11,1,1100,2,2028,2028,Block 2028,BK,S,48,21,11159,,U,38.9553999,-77.0825068,38.9553999,-77.0825068
G5040,2.10404E+14,110010011003000,11,1,1100,3,3000,3000,Block 3000,BK,S,54,25,16896,,U,38.9586827,-77.0732727,38.9586827,-77.0732727
G5040,2.10404E+14,110010011003001,11,1,1100,3,3001,3001,Block 3001,BK,S,53,19,16405,,U,38.9586917,-77.0758681,38.9586917,-77.0758681
G5040,2.10404E+14,110010011003002,11,1,1100,3,3002,3002,Block 3002,BK,S,27,10,10160,,U,38.958068,-77.0754259,38.958068,-77.0754259
G5040,2.10404E+14,110010011003003,11,1,1100,3,3003,3003,Block 3003,BK,S,71,30,19505,,U,38.9580153,-77.0730823,38.9580153,-77.0730823
G5040,2.10404E+14,110010011003004,11,1,1100,3,3004,3004,Block 3004,BK,S,61,30,21678,,U,38.9573499,-77.0729066,38.9573499,-77.0729066
G5040,2.10404E+14,110010011003005,11,1,1100,3,3005,3005,Block 3005,BK,S,,,2862,,U,38.9574716,-77.0749028,38.9574716,-77.0749028
G5040,2.10404E+14,110010011003006,11,1,1100,3,3006,3006,Block 3006,BK,S,33,13,12224,,U,38.9568076,-77.0728911,38.9568076,-77.0728911
G5040,2.10404E+14,110010011003007,11,1,1100,3,3007,3007,Block 3007,BK,S,226,160,30839,,U,38.9557184,-77.0716038,38.9557184,-77.0716038
G5040,2.10404E+14,110010011003008,11,1,1100,3,3008,3008,Block 3008,BK,S,43,14,16814,,U,38.9560837,-77.0728774,38.9560837,-77.0728774
G5040,2.10404E+14,110010011003009,11,1,1100,3,3009,3009,Block 3009,BK,S,28,9,12430,,U,38.9551389,-77.0705327,38.9551389,-77.0705327
G5040,2.10404E+14,110010011004000,11,1,1100,4,4000,4000,Block 4000,BK,S,4,2,6285,,U,38.9579485,-77.0765844,38.9579485,-77.0765844
G5040,2.10404E+14,110010011004001,11,1,1100,4,4001,4001,Block 4001,BK,S,28,11,13497,,U,38.957328,-77.0760707,38.957328,-77.0760707
G5040,2.10404E+14,110010011004002,11,1,1100,4,4002,4002,Block 4002,BK,S,48,17,18666,,U,38.9566391,-77.0758683,38.9566391,-77.0758683
G5040,2.10404E+14,110010011004003,11,1,1100,4,4003,4003,Block 4003,BK,S,43,20,22963,,U,38.9555541,-77.0739695,38.9555541,-77.0739695
G5040,2.10404E+14,110010011004004,11,1,1100,4,4004,4004,Block 4004,BK,S,59,20,18678,,U,38.9558777,-77.0758678,38.9558777,-77.0758678
G5040,2.10404E+14,110010011004005,11,1,1100,4,4005,4005,Block 4005,BK,S,38,19,19657,,U,38.955096,-77.0758701,38.955096,-77.0758701
G5040,2.10404E+14,110010011004006,11,1,1100,4,4006,4006,Block 4006,BK,S,21,10,139262,,U,38.9536315,-77.0759527,38.9536315,-77.0759527
G5040,2.10404E+14,110010011004007,11,1,1100,4,4007,4007,Block 4007,BK,S,3,1,950,,U,38.9548178,-77.072974,38.9548178,-77.072974
G5040,2.10404E+14,110010011004008,11,1,1100,4,4008,4008,Block 4008,BK,S,,,4576,,U,38.9519113,-77.0741925,38.9519113,-77.0741925
G5040,2.10404E+14,110010011004009,11,1,1100,4,4009,4009,Block 4009,BK,S,25,9,20711,,U,38.9527093,-77.0724668,38.9527093,-77.0724668
G5040,2.10404E+14,110010011004010,11,1,1100,4,4010,4010,Block 4010,BK,S,114,37,31567,,U,38.9539935,-77.0708057,38.9539935,-77.0708057
G5040,2.10404E+14,110010011004011,11,1,1100,4,4011,4011,Block 4011,BK,S,,,4562,,U,38.9544219,-77.0721807,38.9544219,-77.0721807
G5040,2.10404E+14,110010011004012,11,1,1100,4,4012,4012,Block 4012,BK,S,,,49511,,U,38.9516563,-77.0760764,38.9516563,-77.0760764
G5040,2.10404E+14,110010011004013,11,1,1100,4,4013,4013,Block 4013,BK,S,,,48738,,U,38.9516955,-77.0786952,38.9516955,-77.0786952
G5040,2.10404E+14,110010011004014,11,1,1100,4,4014,4014,Block 4014,BK,S,47,20,7043,,U,38.9527557,-77.0799997,38.9527557,-77.0799997
G5040,2.10404E+14,110010011004015,11,1,1100,4,4015,4015,Block 4015,BK,S,49,23,12086,,U,38.9540473,-77.0798502,38.9540473,-77.0798502
G5040,2.10404E+14,110010011004016,11,1,1100,4,4016,4016,Block 4016,BK,S,60,24,13967,,U,38.9542816,-77.0811718,38.9542816,-77.0811718
G5040,2.10404E+14,110010011004017,11,1,1100,4,4017,4017,Block 4017,BK,S,,,3131,,U,38.9543591,-77.0822436,38.9543591,-77.0822436
G5040,2.10404E+14,110010011004018,11,1,1100,4,4018,4018,Block 4018,BK,S,,,15823,,U,38.9501926,-77.0795304,38.9501926,-77.0795304
G5040,2.10404E+14,110010011004019,11,1,1100,4,4019,4019,Block 4019,BK,S,65,37,10415,,U,38.9513191,-77.0806198,38.9513191,-77.0806198
G5040,2.10404E+14,110010011004020,11,1,1100,4,4020,4020,Block 4020,BK,S,71,35,15305,,U,38.9527569,-77.0809769,38.9527569,-77.0809769
G5040,2.10404E+14,110010011004021,11,1,1100,4,4021,4021,Block 4021,BK,S,22,11,9213,,U,38.9535956,-77.0811805,38.9535956,-77.0811805
G5040,2.10404E+14,110010011004022,11,1,1100,4,4022,4022,Block 4022,BK,S,,,23331,,U,38.9488724,-77.0794462,38.9488724,-77.0794462
G5040,2.10404E+14,110010011004023,11,1,1100,4,4023,4023,Block 4023,BK,S,,,4031,,U,38.9487837,-77.0786291,38.9487837,-77.0786291
G5040,2.10404E+14,110010011004024,11,1,1100,4,4024,4024,Block 4024,BK,S,20,7,66256,,U,38.9495798,-77.077281,38.9495798,-77.077281
G5040,2.10404E+14,110010011004025,11,1,1100,4,4025,4025,Block 4025,BK,S,5,3,4064,,U,38.9476896,-77.0780694,38.9476896,-77.0780694
G5040,2.10404E+14,110010011004026,11,1,1100,4,4026,4026,Block 4026,BK,S,,,6488,,U,38.9475692,-77.0790172,38.9475692,-77.0790172
G5040,2.10404E+14,110010011004027,11,1,1100,4,4027,4027,Block 4027,BK,S,,,3632,,U,38.946908,-77.0787788,38.946908,-77.0787788
G5040,2.10404E+14,110010011004028,11,1,1100,4,4028,4028,Block 4028,BK,S,,,3194,,U,38.9471982,-77.0781957,38.9471982,-77.0781957
G5040,2.10404E+14,110010011004029,11,1,1100,4,4029,4029,Block 4029,BK,S,,,3861,,U,38.951567,-77.080144,38.951567,-77.080144
G5040,2.10404E+14,110010011004030,11,1,1100,4,4030,4030,Block 4030,BK,S,,,21241,,U,38.9527224,-77.0707605,38.9527224,-77.0707605
G5040,2.10404E+14,110010012001000,11,1,1200,1,1000,1000,Block 1000,BK,S,,,679,,U,38.9541027,-77.0694231,38.9541027,-77.0694231
G5040,2.10404E+14,110010012001001,11,1,1200,1,1001,1001,Block 1001,BK,S,,,4544,,U,38.9535907,-77.0693634,38.9535907,-77.0693634
G5040,2.10404E+14,110010012001002,11,1,1200,1,1002,1002,Block 1002,BK,S,159,116,7072,,U,38.9528633,-77.0694262,38.9528633,-77.0694262
G5040,2.10404E+14,110010012001003,11,1,1200,1,1003,1003,Block 1003,BK,S,534,399,8898,,U,38.9524761,-77.0689182,38.9524761,-77.0689182
G5040,2.10404E+14,110010012001004,11,1,1200,1,1004,1004,Block 1004,BK,S,285,175,12591,,U,38.9517416,-77.0688801,38.9517416,-77.0688801
G5040,2.10404E+14,110010012001005,11,1,1200,1,1005,1005,Block 1005,BK,S,28,11,10977,,U,38.9517536,-77.0706777,38.9517536,-77.0706777
G5040,2.10404E+14,110010012001006,11,1,1200,1,1006,1006,Block 1006,BK,S,29,12,11429,,U,38.9517238,-77.0724046,38.9517238,-77.0724046
G5040,2.10404E+14,110010012001007,11,1,1200,1,1007,1007,Block 1007,BK,S,10,3,5391,,U,38.9517907,-77.0736212,38.9517907,-77.0736212
G5040,2.10404E+14,110010012001008,11,1,1200,1,1008,1008,Block 1008,BK,S,57,23,19565,,U,38.9510712,-77.0730841,38.9510712,-77.0730841
G5040,2.10404E+14,110010012001009,11,1,1200,1,1009,1009,Block 1009,BK,S,38,12,11633,,U,38.9510629,-77.0707268,38.9510629,-77.0707268
G5040,2.10404E+14,110010012001010,11,1,1200,1,1010,1010,Block 1010,BK,S,112,67,15291,,U,38.9510598,-77.0686819,38.9510598,-77.0686819
G5040,2.10404E+14,110010012001011,11,1,1200,1,1011,1011,Block 1011,BK,S,421,277,28350,,U,38.950187,-77.0684274,38.950187,-77.0684274
G5040,2.10404E+14,110010012001012,11,1,1200,1,1012,1012,Block 1012,BK,S,51,17,20737,,U,38.9501877,-77.0708832,38.9501877,-77.0708832
G5040,2.10404E+14,110010012001013,11,1,1200,1,1013,1013,Block 1013,BK,S,78,27,26984,,U,38.9502191,-77.073256,38.9502191,-77.073256
G5040,2.10404E+14,110010012001014,11,1,1200,1,1014,1014,Block 1014,BK,S,19,6,7927,,U,38.9501132,-77.0750369,38.9501132,-77.0750369
G5040,2.10404E+14,110010012001015,11,1,1200,1,1015,1015,Block 1015,BK,S,,,633,,U,38.9508564,-77.07472,38.9508564,-77.07472
G5040,2.10404E+14,110010012002000,11,1,1200,2,2000,2000,Block 2000,BK,S,318,227,29103,,U,38.9492269,-77.0681477,38.9492269,-77.0681477
G5040,2.10404E+14,110010012002001,11,1,1200,2,2001,2001,Block 2001,BK,S,53,20,21047,,U,38.9492274,-77.0710723,38.9492274,-77.0710723
G5040,2.10404E+14,110010012002002,11,1,1200,2,2002,2002,Block 2002,BK,S,74,27,21234,,U,38.9492171,-77.0734542,38.9492171,-77.0734542
G5040,2.10404E+14,110010012002003,11,1,1200,2,2003,2003,Block 2003,BK,S,80,29,22963,,U,38.9485806,-77.0753957,38.9485806,-77.0753957
G5040,2.10404E+14,110010012002004,11,1,1200,2,2004,2004,Block 2004,BK,S,24,11,10983,,U,38.9489256,-77.0761122,38.9489256,-77.0761122
G5040,2.10404E+14,110010012002005,11,1,1200,2,2005,2005,Block 2005,BK,S,,,588,,U,38.9480236,-77.0771483,38.9480236,-77.0771483
G5040,2.10404E+14,110010012002006,11,1,1200,2,2006,2006,Block 2006,BK,S,81,30,16227,,U,38.9483134,-77.0735803,38.9483134,-77.0735803
G5040,2.10404E+14,110010012002007,11,1,1200,2,2007,2007,Block 2007,BK,S,53,20,23361,,U,38.9483414,-77.0711972,38.9483414,-77.0711972
G5040,2.10404E+14,110010012002008,11,1,1200,2,2008,2008,Block 2008,BK,S,335,194,33656,,U,38.9483343,-77.0678844,38.9483343,-77.0678844
G5040,2.10404E+14,110010012003000,11,1,1200,3,3000,3000,Block 3000,BK,S,198,105,26319,,U,38.9470154,-77.0662534,38.9470154,-77.0662534
G5040,2.10404E+14,110010012003001,11,1,1200,3,3001,3001,Block 3001,BK,S,95,37,22887,,U,38.9474923,-77.0683768,38.9474923,-77.0683768
G5040,2.10404E+14,110010012003002,11,1,1200,3,3002,3002,Block 3002,BK,S,81,25,20620,,U,38.9474981,-77.0711694,38.9474981,-77.0711694
G5040,2.10404E+14,110010012003003,11,1,1200,3,3003,3003,Block 3003,BK,S,62,27,16447,,U,38.9474858,-77.0735468,38.9474858,-77.0735468
G5040,2.10404E+14,110010012003004,11,1,1200,3,3004,3004,Block 3004,BK,S,55,23,18905,,U,38.9474936,-77.0758173,38.9474936,-77.0758173
G5040,2.10404E+14,110010012003005,11,1,1200,3,3005,3005,Block 3005,BK,S,12,4,5289,,U,38.9474304,-77.0773974,38.9474304,-77.0773974
G5040,2.10404E+14,110010012003006,11,1,1200,3,3006,3006,Block 3006,BK,S,19,5,10342,,U,38.9466682,-77.0777012,38.9466682,-77.0777012
G5040,2.10404E+14,110010012003007,11,1,1200,3,3007,3007,Block 3007,BK,S,65,19,18930,,U,38.9466838,-77.0758172,38.9466838,-77.0758172
G5040,2.10404E+14,110010012003008,11,1,1200,3,3008,3008,Block 3008,BK,S,79,30,19667,,U,38.9466677,-77.0733339,38.9466677,-77.0733339
G5040,2.10404E+14,110010012003009,11,1,1200,3,3009,3009,Block 3009,BK,S,39,14,17363,,U,38.9467018,-77.0709685,38.9467018,-77.0709685
G5040,2.10404E+14,110010012003010,11,1,1200,3,3010,3010,Block 3010,BK,S,67,27,20535,,U,38.946702,-77.068522,38.946702,-77.068522
G5040,2.10404E+14,110010012004000,11,1,1200,4,4000,4000,Block 4000,BK,S,24,8,181861,,U,38.9446707,-77.0667547,38.9446707,-77.0667547
G5040,2.10404E+14,110010012004001,11,1,1200,4,4001,4001,Block 4001,BK,S,51,22,16375,,U,38.9456873,-77.0704934,38.9456873,-77.0704934
G5040,2.10404E+14,110010012004002,11,1,1200,4,4002,4002,Block 4002,BK,S,12,8,7658,,U,38.9458594,-77.0718576,38.9458594,-77.0718576
G5040,2.10404E+14,110010012004003,11,1,1200,4,4003,4003,Block 4003,BK,S,68,27,15830,,U,38.9459054,-77.0735086,38.9459054,-77.0735086
G5040,2.10404E+14,110010012004004,11,1,1200,4,4004,4004,Block 4004,BK,S,47,22,17458,,U,38.9459044,-77.0758192,38.9459044,-77.0758192
G5040,2.10404E+14,110010012004005,11,1,1200,4,4005,4005,Block 4005,BK,S,61,22,9991,,U,38.9459066,-77.0777237,38.9459066,-77.0777237
G5040,2.10404E+14,110010012004006,11,1,1200,4,4006,4006,Block 4006,BK,S,,,566,,U,38.9460106,-77.0784797,38.9460106,-77.0784797
G5040,2.10404E+14,110010012004007,11,1,1200,4,4007,4007,Block 4007,BK,S,,,1008,,U,38.9462976,-77.0785735,38.9462976,-77.0785735
G5040,2.10404E+14,110010012004008,11,1,1200,4,4008,4008,Block 4008,BK,S,,,485,,U,38.9464639,-77.0787269,38.9464639,-77.0787269
G5040,2.10404E+14,110010012004009,11,1,1200,4,4009,4009,Block 4009,BK,S,,,29650,,U,38.9425268,-77.066505,38.9425268,-77.066505
G5040,2.10404E+14,110010012004010,11,1,1200,4,4010,4010,Block 4010,BK,S,2,1,110963,,U,38.9417325,-77.065187,38.9411463,-77.063569
G5040,2.10404E+14,110010012004011,11,1,1200,4,4011,4011,Block 4011,BK,S,,,11762,,U,38.9419835,-77.0656332,38.9419835,-77.0656332
G5040,2.10404E+14,110010012004012,11,1,1200,4,4012,4012,Block 4012,BK,S,103,38,30331,,U,38.9426771,-77.0707479,38.9426771,-77.0707479
G5040,2.10404E+14,110010012004013,11,1,1200,4,4013,4013,Block 4013,BK,S,89,43,22349,,U,38.9435549,-77.0709713,38.9435549,-77.0709713
G5040,2.10404E+14,110010012004014,11,1,1200,4,4014,4014,Block 4014,BK,S,82,32,18382,,U,38.9443582,-77.071225,38.9443582,-77.071225
G5040,2.10404E+14,110010012004015,11,1,1200,4,4015,4015,Block 4015,BK,S,54,23,13019,,U,38.9451301,-77.0715059,38.9451301,-77.0715059
G5040,2.10404E+14,110010012004016,11,1,1200,4,4016,4016,Block 4016,BK,S,73,30,15836,,U,38.9451558,-77.0735093,38.9451558,-77.0735093
G5040,2.10404E+14,110010012004017,11,1,1200,4,4017,4017,Block 4017,BK,S,84,27,17511,,U,38.9451553,-77.0758193,38.9451553,-77.0758193
G5040,2.10404E+14,110010012004018,11,1,1200,4,4018,4018,Block 4018,BK,S,16,3,7948,,U,38.9451805,-77.0775886,38.9451805,-77.0775886
G5040,2.10404E+14,110010012004019,11,1,1200,4,4019,4019,Block 4019,BK,S,23,11,5224,,U,38.9444213,-77.0773826,38.9444213,-77.0773826
G5040,2.10404E+14,110010012004020,11,1,1200,4,4020,4020,Block 4020,BK,S,95,34,18874,,U,38.9443764,-77.0758225,38.9443764,-77.0758225
G5040,2.10404E+14,110010012004021,11,1,1200,4,4021,4021,Block 4021,BK,S,76,30,17059,,U,38.9443766,-77.0735121,38.9443766,-77.0735121
G5040,2.10404E+14,110010012004022,11,1,1200,4,4022,4022,Block 4022,BK,S,63,30,17053,,U,38.9435687,-77.073509,38.9435687,-77.073509
G5040,2.10404E+14,110010012004023,11,1,1200,4,4023,4023,Block 4023,BK,S,79,32,18902,,U,38.9435686,-77.0758216,38.9435686,-77.0758216
G5040,2.10404E+14,110010012004024,11,1,1200,4,4024,4024,Block 4024,BK,S,,,1680,,U,38.9437012,-77.0771801,38.9437012,-77.0771801
G5040,2.10404E+14,110010012004025,11,1,1200,4,4025,4025,Block 4025,BK,S,57,29,20019,,U,38.9426906,-77.0735094,38.9426906,-77.0735094
G5040,2.10404E+14,110010012004026,11,1,1200,4,4026,4026,Block 4026,BK,S,228,137,19703,,U,38.9427101,-77.075691,38.9427101,-77.075691
G5040,2.10404E+14,110010012004027,11,1,1200,4,4027,4027,Block 4027,BK,S,10,5,1581,,U,38.9445367,-77.0699989,38.9445367,-77.0699989
G5040,2.10404E+14,110010013011000,11,1,1301,1,1000,1000,Block 1000,BK,S,,,10293,,U,38.9607487,-77.0434555,38.9607487,-77.0434555
G5040,2.10404E+14,110010013011001,11,1,1301,1,1001,1001,Block 1001,BK,S,,,691602,,U,38.9569747,-77.0480616,38.9569747,-77.0480616
G5040,2.10404E+14,110010013011002,11,1,1301,1,1002,1002,Block 1002,BK,S,,,175318,,U,38.9580399,-77.0554797,38.9580399,-77.0554797
G5040,2.10404E+14,110010013011003,11,1,1301,1,1003,1003,Block 1003,BK,S,,,32234,,U,38.9579357,-77.0525761,38.9579357,-77.0525761
G5040,2.10404E+14,110010013011004,11,1,1301,1,1004,1004,Block 1004,BK,S,,,408196,,U,38.9518097,-77.0520874,38.9518097,-77.0520874
G5040,2.10404E+14,110010013011005,11,1,1301,1,1005,1005,Block 1005,BK,S,33,13,29376,,U,38.9492072,-77.0534045,38.9492072,-77.0534045
G5040,2.10404E+14,110010013011006,11,1,1301,1,1006,1006,Block 1006,BK,S,15,8,15747,,U,38.949948,-77.054156,38.949948,-77.054156
G5040,2.10404E+14,110010013011007,11,1,1301,1,1007,1007,Block 1007,BK,S,155,63,132356,,U,38.9514153,-77.0560879,38.9514153,-77.0560879
G5040,2.10404E+14,110010013011008,11,1,1301,1,1008,1008,Block 1008,BK,S,29,13,15713,,U,38.9511027,-77.059431,38.9511027,-77.059431
G5040,2.10404E+14,110010013011009,11,1,1301,1,1009,1009,Block 1009,BK,S,105,40,56480,,U,38.9504943,-77.0599337,38.9504943,-77.0599337
G5040,2.10404E+14,110010013011010,11,1,1301,1,1010,1010,Block 1010,BK,S,,,318884,,U,38.9515578,-77.0459786,38.9515578,-77.0459786
G5040,2.10404E+14,110010013011011,11,1,1301,1,1011,1011,Block 1011,BK,S,,,606,,U,38.9445319,-77.0499808,38.9445319,-77.0499808
G5040,2.10404E+14,110010013011012,11,1,1301,1,1012,1012,Block 1012,BK,S,,,11766,,U,38.946271,-77.0463835,38.9482401,-77.0444512
G5040,2.10404E+14,110010013011013,11,1,1301,1,1013,1013,Block 1013,BK,S,,,271,,U,38.9441324,-77.0497644,38.9441324,-77.0497644
G5040,2.10404E+14,110010013011014,11,1,1301,1,1014,1014,Block 1014,BK,S,74,29,36355,,U,38.9487772,-77.0558387,38.9487772,-77.0558387
G5040,2.10404E+14,110010013011015,11,1,1301,1,1015,1015,Block 1015,BK,S,24,13,20482,,U,38.9487821,-77.05756,38.9487821,-77.05756
G5040,2.10404E+14,110010013011016,11,1,1301,1,1016,1016,Block 1016,BK,S,77,31,59844,,U,38.9487636,-77.0598947,38.9487636,-77.0598947
G5040,2.10404E+14,110010013011017,11,1,1301,1,1017,1017,Block 1017,BK,S,65,22,36382,,U,38.948626,-77.0628303,38.948626,-77.0628303
G5040,2.10404E+14,110010013011018,11,1,1301,1,1018,1018,Block 1018,BK,S,22,8,10321,,U,38.9492698,-77.0635948,38.9492698,-77.0635948
G5040,2.10404E+14,110010013011019,11,1,1301,1,1019,1019,Block 1019,BK,S,979,526,31600,,U,38.9488964,-77.0652975,38.9488964,-77.0652975
G5040,2.10404E+14,110010013012000,11,1,1301,2,2000,2000,Block 2000,BK,S,207,88,258813,,U,38.9552662,-77.0603538,38.9552662,-77.0603538
G5040,2.10404E+14,110010013012001,11,1,1301,2,2001,2001,Block 2001,BK,S,37,15,22280,,U,38.9543738,-77.0627917,38.9543738,-77.0627917
G5040,2.10404E+14,110010013012002,11,1,1301,2,2002,2002,Block 2002,BK,S,49,16,18779,,U,38.9541658,-77.0615641,38.9541658,-77.0615641
G5040,2.10404E+14,110010013012003,11,1,1301,2,2003,2003,Block 2003,BK,S,15,6,8308,,U,38.9521762,-77.0610387,38.9521762,-77.0610387
G5040,2.10404E+14,110010013012004,11,1,1301,2,2004,2004,Block 2004,BK,S,11,4,5208,,U,38.9533202,-77.0579805,38.9533202,-77.0579805
G5040,2.10404E+14,110010013012005,11,1,1301,2,2005,2005,Block 2005,BK,S,70,31,46925,,U,38.9571013,-77.0668202,38.9578338,-77.0655198
G5040,2.10404E+14,110010013012006,11,1,1301,2,2006,2006,Block 2006,BK,S,34,16,14303,,U,38.9566444,-77.0657794,38.9566444,-77.0657794
G5040,2.10404E+14,110010013012007,11,1,1301,2,2007,2007,Block 2007,BK,S,36,16,13144,,U,38.9568683,-77.0666585,38.9568683,-77.0666585
G5040,2.10404E+14,110010013012008,11,1,1301,2,2008,2008,Block 2008,BK,S,49,19,58950,,U,38.9556652,-77.064591,38.9556652,-77.064591
G5040,2.10404E+14,110010013012009,11,1,1301,2,2009,2009,Block 2009,BK,S,2,1,1554,,U,38.9534517,-77.0563484,38.9534517,-77.0563484
G5040,2.10404E+14,110010013012010,11,1,1301,2,2010,2010,Block 2010,BK,S,59,22,47498,,U,38.9525529,-77.0634662,38.9525529,-77.0634662
G5040,2.10404E+14,110010013012011,11,1,1301,2,2011,2011,Block 2011,BK,S,28,7,18668,,U,38.9537459,-77.0641358,38.9537459,-77.0641358
G5040,2.10404E+14,110010013012012,11,1,1301,2,2012,2012,Block 2012,BK,S,39,17,12675,,U,38.9551024,-77.068304,38.9551024,-77.068304
G5040,2.10404E+14,110010013012013,11,1,1301,2,2013,2013,Block 2013,BK,S,42,17,17385,,U,38.9552104,-77.0666337,38.9552104,-77.0666337
G5040,2.10404E+14,110010013013000,11,1,1301,3,3000,3000,Block 3000,BK,S,40,20,32949,,U,38.9539728,-77.0664847,38.9539728,-77.0664847
G5040,2.10404E+14,110010013013001,11,1,1301,3,3001,3001,Block 3001,BK,S,95,,19278,,U,38.9540505,-77.0684552,38.9540505,-77.0684552
G5040,2.10404E+14,110010013013002,11,1,1301,3,3002,3002,Block 3002,BK,S,736,538,41854,,U,38.9526632,-77.0667745,38.9526632,-77.0667745
G5040,2.10404E+14,110010013013003,11,1,1301,3,3003,3003,Block 3003,BK,S,237,155,30228,,U,38.9513814,-77.0664929,38.9513814,-77.0664929
G5040,2.10404E+14,110010013013004,11,1,1301,3,3004,3004,Block 3004,BK,S,28,10,14814,,U,38.9516097,-77.0637224,38.9516097,-77.0637224
G5040,2.10404E+14,110010013013005,11,1,1301,3,3005,3005,Block 3005,BK,S,67,20,35870,,U,38.95085,-77.0629684,38.95085,-77.0629684
G5040,2.10404E+14,110010013013006,11,1,1301,3,3006,3006,Block 3006,BK,S,7,3,3948,,U,38.9498675,-77.0624438,38.9498675,-77.0624438
G5040,2.10404E+14,110010013013007,11,1,1301,3,3007,3007,Block 3007,BK,S,489,369,37797,,U,38.9501851,-77.0651166,38.9501851,-77.0651166
G5040,2.10404E+14,110010013021000,11,1,1302,1,1000,1000,Block 1000,BK,S,100,39,142557,,U,38.9469475,-77.0603225,38.9469475,-77.0603225
G5040,2.10404E+14,110010013021001,11,1,1302,1,1001,1001,Block 1001,BK,S,2196,1656,266739,,U,38.9445428,-77.0597355,38.9445428,-77.0597355
G5040,2.10404E+14,110010013022000,11,1,1302,2,2000,2000,Block 2000,BK,S,8,4,16751,,U,38.9401387,-77.053618,38.9401387,-77.053618
G5040,2.10404E+14,110010013022001,11,1,1302,2,2001,2001,Block 2001,BK,S,2280,1895,445086,,U,38.9376736,-77.054732,38.9376736,-77.054732
G5040,2.10404E+14,110010013022002,11,1,1302,2,2002,2002,Block 2002,BK,S,,1,8097,,U,38.9404358,-77.0575684,38.9404358,-77.0575684
G5040,2.10404E+14,110010013022003,11,1,1302,2,2003,2003,Block 2003,BK,S,349,316,4777,,U,38.9367526,-77.0553249,38.9367526,-77.0553249
G5040,2.10404E+14,110010013022004,11,1,1302,2,2004,2004,Block 2004,BK,S,2,1,14884,,U,38.934752,-77.0507904,38.934752,-77.0507904
G5040,2.10404E+14,110010013022005,11,1,1302,2,2005,2005,Block 2005,BK,S,25,10,15652,,U,38.9348539,-77.0518165,38.9348539,-77.0518165
G5040,2.10404E+14,110010013022006,11,1,1302,2,2006,2006,Block 2006,BK,S,,,1729,,U,38.9340815,-77.0518636,38.933998,-77.05154
G5040,2.10404E+14,110010013022007,11,1,1302,2,2007,2007,Block 2007,BK,S,523,395,102118,,U,38.9344729,-77.055487,38.9344729,-77.055487
G5040,2.10404E+14,110010013022008,11,1,1302,2,2008,2008,Block 2008,BK,S,192,137,33317,,U,38.9343826,-77.0569128,38.9343826,-77.0569128
G5040,2.10404E+14,110010013022009,11,1,1302,2,2009,2009,Block 2009,BK,S,270,375,29118,,U,38.9319484,-77.0554206,38.9319484,-77.0554206
G5040,2.10404E+14,110010013022010,11,1,1302,2,2010,2010,Block 2010,BK,S,,,7907,,U,38.9338222,-77.0501082,38.9338222,-77.0501082
G5040,2.10404E+14,110010013022011,11,1,1302,2,2011,2011,Block 2011,BK,S,,,1089,,U,38.9339698,-77.0508771,38.9339698,-77.0508771
